CMPD_CHEMBLID,DOC_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,relevance,qid
CHEMBL3343655,CHEMBL3351796,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4ccncc4)cccc23)c1,IC50,=,955.0,nM,6.019996628416254,2157
CHEMBL2332051,CHEMBL2331260,CC(=O)NCCN1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,170.0,nM,6.769551078621726,2154
CHEMBL1795371,CHEMBL1795291,O=C1NC(=S)NC(=O)C1=Cc2ccc(cc2)c3ccccc3,IC50,=,8700.0,nM,5.060480747381382,2162
CHEMBL2171197,CHEMBL2169828,O=C1N=C2Oc3ccc4ccccc4c3C=C2C(=O)N1Cc5ccccc5,IC50,=,15900.0,nM,4.798602875679548,214
CHEMBL2332045,CHEMBL2331260,CC(=O)NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,23.0,nM,7.638272163982407,2154
CHEMBL1797919,CHEMBL1795265,[O-][N+](=O)c1cc2NC(=O)Nc2c3ccccc13,IC50,=,12000.0,nM,4.920818753952375,2122
CHEMBL3222156,CHEMBL3217443,CN1c2ccc(cc2CCc3cc(ccc13)[N+](=O)[O-])C(=O)N,IC50,=,77500.0,nM,4.110698297493689,2117
CHEMBL224844,CHEMBL1149255,OC(=O)c1cccc(NC(=O)Nc2ccc(COc3ccccc3)cc2)c1,IC50,>,300000.0,nM,0.0,2120
CHEMBL245011,CHEMBL1139425,CC(C)(NC(=O)\C=C\c1ccc(O)cc1)C(=O)NCCc2c[nH]c3ccc(F)cc23,IC50,=,80000.0,nM,4.096910013008056,2141
CHEMBL242867,CHEMBL1139425,CC(C)(NC(=O)\C=C\c1ccc(O)cc1)C(=O)NCCc2c[nH]c3ccccc23,IC50,=,50000.0,nM,4.301029995663981,2141
CHEMBL200850,CHEMBL3217470,Clc1ccc(cc1Cl)c2oc(C=C3C(=O)NC(=S)NC3=O)cc2,IC50,=,1500.0,nM,5.823908740944319,2115
CHEMBL2171201,CHEMBL2169828,CCCCN1C(=O)N=C2Oc3ccccc3C=C2C1=O,IC50,=,30800.0,nM,4.511449283499555,214
CHEMBL2203544,CHEMBL2203031,COc1cc(C=C2C(=O)NC(=S)NC2=O)ccc1OCc3ccccc3Cl,IC50,=,7500.0,nM,5.1249387366083,2151
CHEMBL3408822,CHEMBL3407343,CC(=CCn1c2CCN(Cc3ccc(O)cc3)Cc2c4cc(ccc14)c5cccc(C)c5)C,IC50,,,,0.0,2113
CHEMBL1945131,CHEMBL1944602,Cl.CN(C)CCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,12800.0,nM,4.892790030352131,2127
CHEMBL1254613,CHEMBL1250463,CC(C)CC(=S)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)C)C(=O)N[C@@H](C)C(=O)O,IC50,=,3600.0,nM,5.443697499232712,2145
CHEMBL1835311,CHEMBL1833937,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2O,IC50,=,7400.0,nM,5.130768280269024,2131
CHEMBL200731,CHEMBL1141869,Oc1ccc2ccccc2c1\C=N\c3ccccc3C#N,IC50,,,,0.0,2121
CHEMBL384899,CHEMBL1137294,CN1C(=O)C(=C(C1=O)c2cn(Cc3ccccc3)c4ccccc24)c5cn(Cc6ccccc6)c7ccccc57,IC50,=,78300.0,nM,4.106238237942057,219
CHEMBL1797926,CHEMBL1795265,Cl.NCCN1C(=S)Nc2cc(ccc12)[N+](=O)[O-],IC50,=,5000.0,nM,5.301029995663981,2122
CHEMBL220300,CHEMBL1138228,Oc1cccc(\C=N\c2ccc(\N=C\c3cccc(O)c3)c4ccccc24)c1,IC50,=,195900.0,nM,0.0,2118
CHEMBL2164001,CHEMBL2163190,CCCCCC1CC(=O)c2cccc(Br)c2O1,IC50,,,,0.0,2129
CHEMBL3601365,CHEMBL3600344,CC(C)NC(=S)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N[C@@H](CCCCNC(=O)C)C(=O)N,IC50,,,,0.0,2132
CHEMBL2203540,CHEMBL2203031,CN1C(=S)NC(=O)\C(=C/c2ccc(OCc3ccccc3)cc2)\C1=O,IC50,=,10000.0,nM,5.0,2151
CHEMBL380797,CHEMBL1143139,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,53000.0,nM,4.275724130399211,2164
CHEMBL1945130,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,10400.0,nM,4.982966660701219,2127
CHEMBL2152581,CHEMBL2150931,CSc1ccc(Nc2ccccc2C(=O)N)cc1,IC50,>,100000.0,nM,0.0,2165
CHEMBL1814816,CHEMBL1811808,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCCC(=O)N)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,190200.0,nM,0.0,213
CHEMBL1254538,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=O)\C=C(\C)/C(F)(F)F)NC(=O)[C@H](C)NC(=O)C)C(=O)O,IC50,,,,0.0,2145
CHEMBL2152620,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccc(cc3)C(F)(F)F)c2,IC50,=,1400.0,nM,5.853871964321762,2165
CHEMBL420311,CHEMBL3407343,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,,,,0.0,2113
CHEMBL420311,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,6500.0,nM,5.187086643357144,2116
CHEMBL2338813,CHEMBL2331260,NC(=O)c1cc2ncnc(N3CCC(CCN4CCCC4)CC3)c2s1,IC50,=,67.0,nM,7.173925197299173,2154
CHEMBL1253775,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL3354219,CHEMBL3352209,Clc1cc(Br)c2OC(CCc3ccc4ncccc4c3)CC(=O)c2c1,IC50,,,,0.0,2142
CHEMBL112265,CHEMBL1140425,NC(=O)C1CCCc2c1[nH]c3ccccc23,IC50,=,24800.0,nM,4.605548319173784,2148
CHEMBL3408821,CHEMBL3407343,CCCCCCCCn1c2CCNCc2c3cc(ccc13)c4ccc(cc4)S(=O)(=O)C,IC50,=,3800.0,nM,5.42021640338319,2113
CHEMBL224864,CHEMBL2169828,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,5500.0,nM,5.259637310505756,214
CHEMBL3608442,CHEMBL3608247,CC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,1410.0,nM,5.85078088734462,216
CHEMBL569054,CHEMBL1156803,[O-][N+](=O)c1ccc(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)cc1,IC50,=,10400.0,nM,4.982966660701219,2126
CHEMBL220458,CHEMBL1149255,Cc1ncc(CSc2ccccc2\N=C\c3cc(Cl)cc(Cl)c3O)c(CO)c1O,IC50,=,74300.0,nM,4.129011186239425,2120
CHEMBL2332046,CHEMBL2331260,NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,110.0,nM,6.958607314841775,2154
CHEMBL405156,CHEMBL1143139,Fc1ccc(cc1)C2CC(=O)Oc3ccc4cc(Br)ccc4c23,IC50,=,7900.0,nM,5.102372908709558,2164
CHEMBL3358386,CHEMBL3352569,O=C(Nc1cccnn1)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,900.0,nM,6.045757490560675,2110
CHEMBL1797739,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccc5ccccc5c4,IC50,=,49900.0,nM,4.30189945437661,2159
CHEMBL218328,CHEMBL1137294,CN1CCCC1CCn2cc(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc26,IC50,=,8300.0,nM,5.080921907623926,219
CHEMBL2152621,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3cccc(F)c3)c2,IC50,=,570.0,nM,6.2441251443275085,2165
CHEMBL595354,CHEMBL3286262,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,29730.0,nM,4.5268050907950625,2111
CHEMBL2152576,CHEMBL2150931,COc1ccc(Nc2ccccc2C(=O)N)cc1,IC50,=,80000.0,nM,4.096910013008056,2165
CHEMBL595354,CHEMBL3390834,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,10000.0,nM,5.0,2158
CHEMBL1254459,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=O)C=C(C)C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,IC50,=,77000.0,nM,4.113509274827518,2145
CHEMBL596655,CHEMBL2177084,CC(NS(=O)(=O)c1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,22600.0,nM,4.645891560852599,2146
CHEMBL244160,CHEMBL1139425,O=C(NC1(CCNCC1)C(=O)NCCc2c[nH]c3ccccc23)\C=C\c4ccc(OCc5ccccc5)cc4,IC50,=,63000.0,nM,4.200659450546418,2141
CHEMBL407517,CHEMBL1143139,COc1cccc(c1)C2CC(=O)Oc3ccc4cc(Br)ccc4c23,IC50,=,2300.0,nM,5.638272163982407,2164
CHEMBL413376,CHEMBL2169871,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],IC50,=,1200.0,nM,5.920818753952375,2160
CHEMBL3290214,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)[N+](=O)[O-])n2CCCN4CCCC4=O,IC50,,,,0.0,2111
CHEMBL3290219,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(O)cc3)n2c4ccccc4,IC50,,,,0.0,2111
CHEMBL2152596,CHEMBL2150931,CC(C)C(=O)Nc1ccc(Nc2ccccc2C(=O)N)cc1,IC50,>,100000.0,nM,0.0,2165
CHEMBL569684,CHEMBL1156803,Cc1cc(C)c(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)[nH]1,IC50,=,135400.0,nM,0.0,2126
CHEMBL3236703,CHEMBL3232865,CN(c1ccc(F)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,IC50,=,9400.0,nM,5.026872146400302,2161
CHEMBL2152570,CHEMBL2150931,COC(=O)CCc1cccc(Nc2ccccc2C(=O)N)c1,IC50,=,93000.0,nM,4.031517051446065,2165
CHEMBL584353,CHEMBL1155190,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,IC50,=,23000.0,nM,4.638272163982407,2153
CHEMBL2332050,CHEMBL2331260,CC(=O)NCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,2800.0,nM,5.552841968657781,2154
CHEMBL1140,CHEMBL3390834,NC(=O)c1cccnc1,IC50,=,100000.0,nM,0.0,2158
CHEMBL3237010,CHEMBL3232865,CN(c1ccc(cc1)C(=O)C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(Cl)cc3,IC50,=,6800.0,nM,5.167491087293763,2161
CHEMBL2152609,CHEMBL2150931,CN(C(=O)Cc1ccccc1)c2cccc(Nc3ccccc3C(=O)N)c2,IC50,>,100000.0,nM,0.0,2165
CHEMBL3105183,CHEMBL3102788,CN(C)c1ccc(cc1)c2nc3cc(ccc3n2CCO)C(=O)O,IC50,,,,0.0,2139
CHEMBL3408981,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4cnc(N)nc4)S(=O)(=O)C,IC50,,,,0.0,2113
CHEMBL220456,CHEMBL1137294,OCCC(OCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4cccc(F)c34)c5ccccc15)C6COC7(CCCCC7)O6,IC50,=,2500.0,nM,5.6020599913279625,219
CHEMBL2152592,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(cc2)C(=O)Nc3ccccc3,IC50,=,23000.0,nM,4.638272163982407,2165
CHEMBL2152599,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(NC(=O)c3ccccn3)cc2,IC50,>,100000.0,nM,0.0,2165
CHEMBL380797,CHEMBL1137294,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,53000.0,nM,4.275724130399211,219
CHEMBL380797,CHEMBL1138228,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,45100.0,nM,4.345823458122039,2118
CHEMBL380797,CHEMBL1795336,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,38000.0,nM,4.42021640338319,2112
CHEMBL413219,CHEMBL1137294,OCCC(OCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15)C6COC7(CCCCC7)O6,IC50,=,2800.0,nM,5.552841968657781,219
CHEMBL491960,CHEMBL1795290,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,40700.0,nM,4.39040559077478,2159
CHEMBL438203,CHEMBL1143139,Cc1ccc(cc1)C2CC(=O)Oc3ccc4cc(Br)ccc4c23,IC50,=,1500.0,nM,5.823908740944319,2164
CHEMBL491960,CHEMBL3102788,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,52890.0,nM,4.276626432981016,2139
CHEMBL397044,CHEMBL1144627,COc1ccc(\C=C\C(=O)NC(C)(C)C(=O)NCCc2c[nH]c3ccccc23)cc1,IC50,=,99000.0,nM,4.00436480540245,2137
CHEMBL420311,CHEMBL2169828,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,48500.0,nM,4.314258261397736,214
CHEMBL420311,CHEMBL2331260,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,2900.0,nM,5.537602002101044,2154
CHEMBL493159,CHEMBL1153388,C[C@@H](O)[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(=O)O,IC50,=,44000.0,nM,4.356547323513812,2123
CHEMBL2152568,CHEMBL2150931,COC(=O)c1cccc(Nc2ccccc2C(=O)N)c1,IC50,>,100000.0,nM,0.0,2165
CHEMBL1814814,CHEMBL3600344,CC(=O)NCCC[C@H](NC(=O)[C@H](CCCCNC(=S)N)NC(=O)[C@H](CCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,159100.0,nM,0.0,2132
CHEMBL596657,CHEMBL1795290,O=C1N=C2Oc3ccc4ccccc4c3C=C2C(=O)N1c5ccccc5,IC50,=,191200.0,nM,0.0,2159
CHEMBL3408815,CHEMBL3407343,CCCCCCCCn1c2CCNCc2c3cc(ccc13)c4cnc(N)nc4,IC50,=,11800.0,nM,4.928117992693874,2113
CHEMBL3233749,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4cc(Br)ccc34)C(=O)ON2,IC50,=,13000.0,nM,4.886056647693163,2133
CHEMBL86537,CHEMBL1159066,O=C1CCc2c(O1)ccc3ccccc23,IC50,=,112900.0,nM,0.0,218
CHEMBL1254953,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1cccn1C)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL2171198,CHEMBL2169828,CN1C(=O)N=C2Oc3ccccc3C=C2C1=O,IC50,=,24600.0,nM,4.609064892896621,214
CHEMBL409006,CHEMBL1143139,Fc1cccc(c1)C2CC(=O)Oc3ccc4cc(Br)ccc4c23,IC50,=,3200.0,nM,5.494850021680094,2164
CHEMBL3354203,CHEMBL3352209,CCCCCC1CC(=O)c2cc(Br)ccc2O1,IC50,,,,0.0,2142
CHEMBL3354216,CHEMBL3352209,Clc1cc(Br)c2OC(CCCN3CCOCC3)CC(=O)c2c1,IC50,,,,0.0,2142
CHEMBL2152578,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(cc2)C#N,IC50,=,93000.0,nM,4.031517051446065,2165
CHEMBL2152567,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,IC50,=,100000.0,nM,0.0,2165
CHEMBL1254217,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,60000.0,nM,4.221848749616356,2145
CHEMBL200762,CHEMBL1141869,CC(NC(=O)c1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,35700.0,nM,4.447331783887806,2121
CHEMBL2152607,CHEMBL2150931,CN(C(=O)c1ccccc1)c2cccc(Nc3ccccc3C(=O)N)c2,IC50,>,100000.0,nM,0.0,2165
CHEMBL3222149,CHEMBL3217443,CC(C)(C)NS(=O)(=O)c1ccc2CCc3ccccc3Nc2c1,IC50,=,29800.0,nM,4.525783735923745,2117
CHEMBL2338815,CHEMBL2331260,CC(C)(C)C(=O)NCCC1CCN(CC1)c2ncnc3cc(oc23)C(=O)N,IC50,=,150.0,nM,6.823908740944319,2154
CHEMBL3105174,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(OC(F)(F)F)cc3)n2CCO,IC50,,,,0.0,2139
CHEMBL3237032,CHEMBL3580657,CN(c1ccc(Cl)cn1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,IC50,=,6100.0,nM,5.214670164989233,2125
CHEMBL1797925,CHEMBL1795265,[O-][N+](=O)c1ccc2N(C3CCCCC3)C(=O)Nc2c1,IC50,=,34400.0,nM,4.46344155742847,2122
CHEMBL215918,CHEMBL1139425,Fc1ccc(COc2ccc(\C=C\C(=O)NC3(CCNCC3)C(=O)NCCc4c[nH]c5ccc(F)cc45)cc2)cc1,IC50,=,51000.0,nM,4.292429823902063,2141
CHEMBL1140,CHEMBL2203031,NC(=O)c1cccnc1,IC50,=,1200.0,nM,5.920818753952375,2151
CHEMBL1255034,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)CBr)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL3290216,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(Br)cc3)n2CCCN4CCCC4=O,IC50,,,,0.0,2111
CHEMBL504310,CHEMBL1153388,CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,IC50,=,3800.0,nM,5.42021640338319,2123
CHEMBL1945673,CHEMBL1944602,Cl.CN(C)CCCCNC(=O)c1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,12400.0,nM,4.906578314837764,2127
CHEMBL3608443,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](Cc1csc2ccccc12)C(=O)N,IC50,=,2380.0,nM,5.623423042943488,216
CHEMBL3354220,CHEMBL3352209,NC1=C(CCc2ccccc2)Oc3c(Br)cc(Cl)cc3C1=O,IC50,,,,0.0,2142
CHEMBL2152615,CHEMBL2150931,Cc1ccccc1CCOc2cccc(Nc3ccccc3C(=O)N)c2,IC50,=,1800.0,nM,5.7447274948966935,2165
CHEMBL2164009,CHEMBL2163190,CCCCCC1=CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,=,5500.0,nM,5.259637310505756,2129
CHEMBL383787,CHEMBL1141869,NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23,IC50,,,,0.0,2121
CHEMBL3427762,CHEMBL3425433,Cn1c(cc2ccccc12)c3n[nH]c4C(CCCc34)C(=O)N,IC50,=,7800.0,nM,5.107905397309519,2116
CHEMBL3350585,CHEMBL1773060,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4c(nc5c(N)ncnc45)c6ccccc6)[C@@H](O)[C@H]2O,IC50,=,123000.0,nM,0.0,2150
CHEMBL3222141,CHEMBL3580657,Brc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCCC3)c1,IC50,=,15500.0,nM,4.809668301829708,2125
CHEMBL2332044,CHEMBL2331260,CC(C)(C)OC(=O)NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,5.4,nM,8.267606240177031,2154
CHEMBL1814815,CHEMBL3217699,CC(=O)NCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,2900.0,nM,5.537602002101044,2128
CHEMBL1945254,CHEMBL1944602,Cl.CCCCc1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,=,8600.0,nM,5.0655015487564325,2127
CHEMBL3358388,CHEMBL3352569,O=C(Nc1cc[nH]n1)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,42000.0,nM,4.376750709602099,2110
CHEMBL1835309,CHEMBL1833937,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NC2CCCCC2,IC50,=,57200.0,nM,4.242603971206976,2131
CHEMBL2332048,CHEMBL2331260,CCNc1ncnc2cc(sc12)C(=O)N,IC50,=,49000.0,nM,4.309803919971486,2154
CHEMBL510904,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)C(=O)O,IC50,=,7600.0,nM,5.119186407719209,2123
CHEMBL491960,CHEMBL2331260,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,59000.0,nM,4.229147988357855,2154
CHEMBL2203543,CHEMBL2203031,Brc1ccc(COc2ccc(C=C3C(=O)NC(=S)NC3=O)cc2)cc1,IC50,=,3400.0,nM,5.468521082957745,2151
CHEMBL1945258,CHEMBL1944602,Cl.COc1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,=,50600.0,nM,4.2958494831602,2127
CHEMBL597845,CHEMBL2169871,CC(C(=O)Nc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,25000.0,nM,4.6020599913279625,2160
CHEMBL2152595,CHEMBL2150931,CC(=O)Nc1ccc(Nc2ccccc2C(=O)N)cc1,IC50,=,77000.0,nM,4.113509274827518,2165
CHEMBL220458,CHEMBL1795291,Cc1ncc(CSc2ccccc2\N=C\c3cc(Cl)cc(Cl)c3O)c(CO)c1O,IC50,=,74000.0,nM,4.130768280269024,2162
CHEMBL220458,CHEMBL1138228,Cc1ncc(CSc2ccccc2\N=C\c3cc(Cl)cc(Cl)c3O)c(CO)c1O,IC50,=,74300.0,nM,4.129011186239425,2118
CHEMBL402446,CHEMBL1143139,Brc1ccc2c3C(CC(=O)Nc3ccc2c1)c4ccccc4,IC50,=,6400.0,nM,5.1938200260161125,2164
CHEMBL447677,CHEMBL1153388,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,IC50,=,6400.0,nM,5.1938200260161125,2123
CHEMBL2338817,CHEMBL2331260,CC(C)(C)C(=O)NCCC1CCN(CC1)c2nccc3cc(sc23)C(=O)N,IC50,=,300.0,nM,6.522878745280337,2154
CHEMBL520706,CHEMBL1139425,O=C(NCCc1c[nH]c2ccccc12)\C=C\c3ccccc3,IC50,=,173000.0,nM,0.0,2141
CHEMBL2152585,CHEMBL2150931,CN(C)C(=O)c1ccccc1Nc2ccccc2,IC50,>,100000.0,nM,0.0,2165
CHEMBL466754,CHEMBL1155918,FC(F)(F)c1ccc(NC(=S)NNC(=O)c2onc(n2)c3cccc4ccccc34)cc1,IC50,=,74000.0,nM,4.130768280269024,2124
CHEMBL1945262,CHEMBL1944602,Cl.COc1cccc(c1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,,,,0.0,2127
CHEMBL2164016,CHEMBL3352209,CCCCC[C@H]1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,=,1500.0,nM,5.823908740944319,2142
CHEMBL596655,CHEMBL1159066,CC(NS(=O)(=O)c1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,22600.0,nM,4.645891560852599,218
CHEMBL225007,CHEMBL1149255,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)OCc2ccc(CC(=O)O)cc2,IC50,>,1000000.0,nM,0.0,2120
CHEMBL2171199,CHEMBL2169828,CCN1C(=O)N=C2Oc3ccccc3C=C2C1=O,IC50,=,22500.0,nM,4.647817481888637,214
CHEMBL1945255,CHEMBL1944602,Cl.CCCCCc1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,=,5600.0,nM,5.251811972993799,2127
CHEMBL3236967,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)S(=O)C,IC50,=,9500.0,nM,5.022276394711152,2161
CHEMBL1253941,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNS(=O)(=O)C(F)(F)F)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL3358375,CHEMBL3352569,Brc1ccccc1NC(=O)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,5300.0,nM,5.275724130399211,2110
CHEMBL3608446,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C(=O)N,IC50,=,3920.0,nM,5.406713932979542,216
CHEMBL3608449,CHEMBL3608247,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)C)C(=O)N,IC50,=,8750.0,nM,5.057991946977687,216
CHEMBL1254032,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,IC50,=,9800.0,nM,5.008773924307505,2131
CHEMBL1795371,CHEMBL2203031,O=C1NC(=S)NC(=O)C1=Cc2ccc(cc2)c3ccccc3,IC50,=,8700.0,nM,5.060480747381382,2151
CHEMBL3354199,CHEMBL3352209,COCCOCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,,0.0,2142
