CMPD_CHEMBLID,DOC_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,relevance,qid
CHEMBL1962669,CHEMBL3638754,CN(C)CCCCC(=O)Nc1ccc(NC(=O)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,29000.0,nM,4.537602002101044,1146
CHEMBL3219832,CHEMBL3217699,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)C)C(=O)N,IC50,=,4100.0,nM,5.3872161432802645,1141
CHEMBL3105175,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)C(F)(F)F)n2CCO,IC50,,,,0.0,1113
CHEMBL3311065,CHEMBL3351989,C=CCOc1ccc(cc1)c2nn3c(nnc3s2)c4occc4,IC50,=,29500.0,nM,4.530177984021837,1154
CHEMBL491896,CHEMBL1138523,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4ccccc34)C(=O)NC(=S)N2,IC50,=,44500.0,nM,4.351639989019068,1152
CHEMBL595354,CHEMBL1152589,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,100000.0,nM,0.0,1120
CHEMBL2171192,CHEMBL2169828,CCN1C(=O)N=C2Oc3ccc4ccccc4c3C=C2C1=O,IC50,=,20200.0,nM,4.694648630553377,1169
CHEMBL3311083,CHEMBL3351989,COc1cccc(OCc2nn3c(nnc3s2)c4occc4)c1,IC50,=,48400.0,nM,4.315154638355588,1154
CHEMBL3219565,CHEMBL3217484,CCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4ccccc4)cc1,IC50,=,68100.0,nM,4.166852888087215,113
CHEMBL3290214,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)[N+](=O)[O-])n2CCCN4CCCC4=O,IC50,,,,0.0,1112
CHEMBL447852,CHEMBL1153388,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(=O)O,IC50,=,10800.0,nM,4.966576244513051,1116
CHEMBL2152596,CHEMBL2150931,CC(C)C(=O)Nc1ccc(Nc2ccccc2C(=O)N)cc1,IC50,>,100000.0,nM,0.0,1134
CHEMBL1797726,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4ccc(cc4)c5ccccc5,IC50,,,,0.0,1129
CHEMBL561194,CHEMBL1153494,NC(=O)c1ccccc1Nc2ccccc2,IC50,=,56000.0,nM,4.251811972993799,1145
CHEMBL2152601,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(NC(=O)c3ccncc3)cc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL172124,CHEMBL1140425,ONC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,77600.0,nM,4.110138278741811,1167
CHEMBL3311075,CHEMBL3351989,COc1ccc(Cc2nn3c(nnc3s2)c4occc4)cc1OC,IC50,=,4100.0,nM,5.3872161432802645,1154
CHEMBL3427762,CHEMBL3425433,Cn1c(cc2ccccc12)c3n[nH]c4C(CCCc34)C(=O)N,IC50,=,2700.0,nM,5.568636235841012,116
CHEMBL3105178,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(O)cc3)n2CCO,IC50,,,,0.0,1113
CHEMBL3608448,CHEMBL3608247,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](Cc1ccc(cc1)c2ccccc2)NC(=O)C)C(=O)N,IC50,=,6600.0,nM,5.180456064458132,1162
CHEMBL3427760,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3oc4ccccc4c3,IC50,=,3100.0,nM,5.508638306165727,116
CHEMBL3290215,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(Cl)cc3)n2CCCN4CCCC4=O,IC50,,,,0.0,1112
CHEMBL2203541,CHEMBL2203031,CCN1C(=S)NC(=O)\C(=C/c2ccc(OCc3ccccc3)cc2)\C1=O,IC50,=,53200.0,nM,4.274088367704952,1156
CHEMBL3105184,CHEMBL3102788,OCCn1c(nc2cc(ccc12)C(=O)O)c3ccc(cc3)N4CCCCC4,IC50,,,,0.0,1113
CHEMBL199180,CHEMBL1140425,CC(=O)N1CCc2c([nH]c3ccc(Cl)cc23)C1C(=O)N,IC50,=,79900.0,nM,4.097453220686009,1167
CHEMBL521807,CHEMBL1153388,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@@H](N)CCCCN)C(=O)O,IC50,=,330.0,nM,6.481486060122112,1116
CHEMBL491960,CHEMBL3390834,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,56000.0,nM,4.251811972993799,1118
CHEMBL491960,CHEMBL3286262,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,47900.0,nM,4.319664486585436,1112
CHEMBL491960,CHEMBL3102788,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,47900.0,nM,4.319664486585436,1113
CHEMBL420311,CHEMBL2169828,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,160.0,nM,6.795880017344075,1169
CHEMBL265502,CHEMBL1152589,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,IC50,=,600.0,nM,6.221848749616356,1120
CHEMBL265502,CHEMBL2331260,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,IC50,=,300.0,nM,6.522878745280337,1133
CHEMBL2332038,CHEMBL2331260,CCNC(=O)c1cccc(c1)C(=O)NCCN2CCN(CC2)c3ncnc4cc(sc34)C(=O)N,IC50,=,67.0,nM,7.173925197299173,1133
CHEMBL2152587,CHEMBL2150931,CN(c1ccccc1)c2ccccc2C(=O)N,IC50,=,75000.0,nM,4.1249387366083,1134
CHEMBL270292,CHEMBL2203031,Brc1ccc2c3C(CC(=O)Oc3ccc2c1)c4ccccc4,IC50,,,,0.0,1156
CHEMBL2417682,CHEMBL2417552,COc1ccc(cc1)C(=O)CNC(=O)[C@H](CCCCNC(=S)C)NC(=O)OCc2ccccc2,IC50,=,890.0,nM,6.050609993355088,117
CHEMBL3290217,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccccc3)n2c4ccccc4,IC50,,,,0.0,1112
CHEMBL2152605,CHEMBL2150931,CN(Cc1ccccc1)C(=O)c2cccc(Nc3ccccc3C(=O)N)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL175365,CHEMBL1140425,Cc1ccc2[nH]c3C(CN)CCCc3c2c1,IC50,>,100000.0,nM,0.0,1167
CHEMBL3408979,CHEMBL3407343,CCCCCCCCn1c2CCN(CC)Cc2c3cc(ccc13)c4cnc(N)nc4,IC50,,,,0.0,1148
CHEMBL3311072,CHEMBL3351989,CCC(c1ccccc1)c2nn3c(nnc3s2)c4occc4,IC50,=,96200.0,nM,4.016824927962187,1154
CHEMBL2152576,CHEMBL2150931,COc1ccc(Nc2ccccc2C(=O)N)cc1,IC50,>,100000.0,nM,0.0,1134
CHEMBL1254218,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C(C)(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,223000.0,nM,0.0,1159
CHEMBL2152593,CHEMBL2150931,CN(C(=O)c1ccccc1)c2ccc(Nc3ccccc3C(=O)N)cc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL2171199,CHEMBL2169828,CCN1C(=O)N=C2Oc3ccccc3C=C2C1=O,IC50,=,11800.0,nM,4.928117992693874,1169
CHEMBL492309,CHEMBL1833937,CC(C)C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@@H](N)CCCCN)C(=O)O,IC50,=,570.0,nM,6.2441251443275085,114
CHEMBL551610,CHEMBL2150931,NC(=O)c1ccccc1Sc2ccccc2,IC50,=,78000.0,nM,4.107905397309519,1134
CHEMBL1339743,CHEMBL3351989,COc1cccc(c1)c2nn3c(nnc3s2)c4occc4,IC50,=,20300.0,nM,4.692503962086787,1154
CHEMBL1945136,CHEMBL1944602,Cl.CCCc1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,=,60200.0,nM,4.220403508742176,1111
CHEMBL1714005,CHEMBL2203031,O=C1NC(=S)NC(=O)C1=Cc2c[nH]c3ccccc23,IC50,=,5900.0,nM,5.229147988357855,1156
CHEMBL3311082,CHEMBL3351989,Cc1ccc(OCc2nn3c(nnc3s2)c4occc4)cc1C,IC50,=,28700.0,nM,4.542118103266008,1154
CHEMBL3343531,CHEMBL3351796,NC(=O)c1cncc(Sc2cccc3ccccc23)c1,IC50,=,30300.0,nM,4.518557371497695,1151
CHEMBL3609645,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CNC(=O)C)NC(=O)C)C(=O)N,IC50,=,6860.0,nM,5.163675884293248,1162
CHEMBL2152570,CHEMBL2150931,COC(=O)CCc1cccc(Nc2ccccc2C(=O)N)c1,IC50,,,,0.0,1134
CHEMBL3290221,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)C(F)(F)F)n2c4ccccc4,IC50,,,,0.0,1112
CHEMBL368127,CHEMBL1140425,NC(=O)C1CCc2c(C1)[nH]c3ccc(Br)cc23,IC50,=,2440.0,nM,5.61261017366127,1167
CHEMBL491927,CHEMBL1138523,Cc1ccccc1C2=C(Cc3c(O)ccc4ccccc34)C(=O)NC(=S)N2,IC50,=,43000.0,nM,4.366531544420414,1152
CHEMBL1835300,CHEMBL1833937,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)C,IC50,=,51000.0,nM,4.292429823902063,114
CHEMBL2181509,CHEMBL2177084,CC(CS(=O)(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40300.0,nM,4.39469495385889,1110
CHEMBL596656,CHEMBL2177084,CC(CSc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40300.0,nM,4.39469495385889,1110
CHEMBL560337,CHEMBL2150931,Cc1cccc(Nc2ccccc2C(=O)N)c1,IC50,=,68000.0,nM,4.167491087293763,1134
CHEMBL2152598,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(NC(=O)C3CCNCC3)cc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL380797,CHEMBL2331260,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,123000.0,nM,0.0,1133
CHEMBL2152623,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccccc3Cl)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL2314701,CHEMBL2311269,COc1ccc(O)cc1C(=O)c2coc3ccc(O)cc23,IC50,=,41700.0,nM,4.379863945026242,1127
CHEMBL2171193,CHEMBL2169828,CCCN1C(=O)N=C2Oc3ccc4ccccc4c3C=C2C1=O,IC50,=,9400.0,nM,5.026872146400302,1169
CHEMBL2338816,CHEMBL2331260,CC(C)(C)C(=O)NCCC1CCN(CC1)c2ccnc3cc(sc23)C(=O)N,IC50,=,59.0,nM,7.229147988357855,1133
CHEMBL597845,CHEMBL3217443,CC(C(=O)Nc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,76000.0,nM,4.119186407719209,1123
CHEMBL1254867,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1ccc[nH]1)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL265502,CHEMBL2176976,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,IC50,=,2600.0,nM,5.585026652029182,1165
CHEMBL3343533,CHEMBL3351796,NC(=O)c1cncc(Oc2ccc3c(NC(=O)c4ccccc4)cccc3c2)c1,IC50,=,22400.0,nM,4.649751981665837,1151
CHEMBL224864,CHEMBL3351796,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,135000.0,nM,0.0,1151
CHEMBL3233749,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4cc(Br)ccc34)C(=O)ON2,IC50,>,200000.0,nM,0.0,119
CHEMBL3290220,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(C)cc3)n2c4ccccc4,IC50,=,79870.0,nM,4.097616315567528,1112
CHEMBL1254953,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)c1cccn1C)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL86537,CHEMBL1152589,O=C1CCc2c(O1)ccc3ccccc23,IC50,>,500000.0,nM,0.0,1120
CHEMBL2017559,CHEMBL2016567,CC1(C)CC(=O)C2=C(C1)N(Nc3ccccc3)C4=C(C2c5cccc(OCc6ccccc6)c5)C(=O)CC(C)(C)C4,IC50,=,40060.0,nM,4.397289055042442,1153
CHEMBL1835303,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](N)Cc1ccccc1)C(=O)O,IC50,=,18000.0,nM,4.7447274948966935,114
CHEMBL3311067,CHEMBL3351989,o1cccc1c2nnc3sc(nn23)c4oc5ccccc5c4,IC50,=,20600.0,nM,4.686132779630847,1154
CHEMBL2181516,CHEMBL2177084,CC(CSc1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40300.0,nM,4.39469495385889,1110
CHEMBL3347531,CHEMBL3390834,CC(=CCC\C(=C\C[C@@H]1C[C@]2(CC=C(C)C)C(=C(C(=O)c3ccc(O)c(O)c3)C(=O)[C@@](CC=C(C)C)(C2=O)[C@@]1(C)CCC=C(C)C)O)\C)C,IC50,=,9000.0,nM,5.045757490560675,1118
CHEMBL2152608,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(NC(=O)Cc3ccccc3)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL3290224,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(Br)cc3)n2c4ccccc4,IC50,,,,0.0,1112
CHEMBL388978,CHEMBL1137294,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,IC50,,,,0.0,1132
CHEMBL1835305,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)CCc1ccccc1)C(=O)O,IC50,=,990.0,nM,6.00436480540245,114
CHEMBL1715925,CHEMBL2203031,O=C1NC(=S)NC(=O)C1=Cc2ccc(OCc3ccccc3)cc2,IC50,=,10500.0,nM,4.978810700930062,1156
CHEMBL2332051,CHEMBL2331260,CC(=O)NCCN1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,1600.0,nM,5.795880017344075,1133
CHEMBL2152611,CHEMBL2150931,CC(C)COc1cccc(Nc2ccccc2C(=O)N)c1,IC50,>,300000.0,nM,0.0,1134
CHEMBL1711590,CHEMBL2311269,Oc1ccc2occ(C(=O)c3ccc(Br)cc3)c2c1,IC50,=,240000.0,nM,0.0,1127
CHEMBL1835304,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)OCc1ccccc1)C(=O)O,IC50,=,1300.0,nM,5.886056647693163,114
CHEMBL1835301,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@@H]1CCCN1C(=O)C)C(=O)O,IC50,=,370.0,nM,6.431798275933005,114
CHEMBL569449,CHEMBL2169871,Oc1c(Br)cc(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)cc1Br,IC50,=,40000.0,nM,4.3979400086720375,111
CHEMBL1254613,CHEMBL1250463,CC(C)CC(=S)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)C)C(=O)N[C@@H](C)C(=O)O,IC50,=,700.0,nM,6.154901959985743,1159
CHEMBL3311076,CHEMBL3351989,C(c1ccc2OCCOc2c1)c3nn4c(nnc4s3)c5occc5,IC50,=,67000.0,nM,4.173925197299173,1154
CHEMBL2181508,CHEMBL2177084,CC(C[S+]([O-])c1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40300.0,nM,4.39469495385889,1110
CHEMBL2181506,CHEMBL2177084,CC(C[S+]([O-])c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40300.0,nM,4.39469495385889,1110
CHEMBL3601365,CHEMBL3600344,CC(C)NC(=S)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N[C@@H](CCCCNC(=O)C)C(=O)N,IC50,=,117900.0,nM,0.0,115
CHEMBL1254539,CHEMBL1250463,CC(C)CC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)C)C(=O)N[C@@H](C)C(=O)O,IC50,=,12000.0,nM,4.920818753952375,1159
CHEMBL2170194,CHEMBL2169871,O=C1NC(=S)NC(=O)C1=Cc2cccc3ccccc23,IC50,=,13000.0,nM,4.886056647693163,111
CHEMBL3609646,CHEMBL3608247,CCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](CCCCNC(=O)C)C(=O)N,IC50,=,2780.0,nM,5.555955204081924,1162
CHEMBL446446,CHEMBL1152589,NC(=O)C1CCCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,180.0,nM,6.7447274948966935,1120
CHEMBL380797,CHEMBL1152589,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,120000.0,nM,0.0,1120
CHEMBL3427768,CHEMBL3425433,NC(=O)C1CCCCc2c1[nH]nc2c3ccc(Cl)cc3,IC50,=,2100.0,nM,5.6777807052660805,116
CHEMBL3408984,CHEMBL3407343,CCCCn1c2CCNCc2c3cc(ccc13)c4cnc(N)nc4,IC50,,,,0.0,1148
CHEMBL265502,CHEMBL3390830,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,IC50,=,300.0,nM,6.522878745280337,1126
CHEMBL611953,CHEMBL1152589,Cc1ccc2[nH]c3C(CCCCc3c2c1)C(=O)N,IC50,=,640.0,nM,6.1938200260161125,1120
CHEMBL224864,CHEMBL3407343,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,,,,0.0,1148
CHEMBL3608442,CHEMBL3608247,CC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,1960.0,nM,5.707743928643524,1162
CHEMBL2203547,CHEMBL2203031,Clc1cccc(c1Cl)c2oc(C=C3C(=O)NC(=S)NC3=O)cc2,IC50,=,3400.0,nM,5.468521082957745,1156
CHEMBL2171198,CHEMBL2169828,CN1C(=O)N=C2Oc3ccccc3C=C2C1=O,IC50,=,10500.0,nM,4.978810700930062,1169
CHEMBL382277,CHEMBL1140425,NC(=O)C1CCCC2C1Nc3ccc(Cl)cc23,IC50,>,100000.0,nM,0.0,1167
CHEMBL1945263,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2cccc(Cl)c2)cc1,IC50,,,,0.0,1111
CHEMBL200725,CHEMBL1141869,OC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23,IC50,,,,0.0,1137
CHEMBL2338808,CHEMBL2331260,CC(C)(C)C(=O)NCCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,42.0,nM,7.376750709602099,1133
CHEMBL1254614,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C1=CCCCC1)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL551010,CHEMBL1153494,NC(=O)c1ccccc1Nc2cccc(\C=C\C(=O)O)c2,IC50,=,58000.0,nM,4.236572006437063,1145
CHEMBL3427770,CHEMBL3425433,CC1(C)CC(C(=O)N)c2[nH]nc(c2C1)c3ccc(Cl)cc3,IC50,=,800.0,nM,6.096910013008056,116
CHEMBL1903929,CHEMBL2311269,COc1ccc(OC)c(c1)C(=O)c2coc3cc(Br)c(O)c(Br)c23,IC50,>,300000.0,nM,0.0,1127
CHEMBL1254217,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,88000.0,nM,4.055517327849831,1159
CHEMBL3290218,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N(C)C)n2c4ccccc4,IC50,=,49120.0,nM,4.308741641866889,1112
CHEMBL3608441,CHEMBL3608247,CCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,2850.0,nM,5.54515513999149,1162
CHEMBL1797750,CHEMBL1795265,Cc1ccc(cc1)C2CC(=O)Nc3ccc4cc(C)ccc4c23,IC50,=,98.0,nM,7.008773924307505,1119
CHEMBL1496995,CHEMBL3351989,o1cccc1c2nn3c(nnc3s2)c4occc4,IC50,=,22000.0,nM,4.657577319177793,1154
CHEMBL3219561,CHEMBL3217484,CCCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(O)ccc5ccccc45)cc1,IC50,>,120000.0,nM,0.0,113
CHEMBL1945133,CHEMBL1944602,Cl.CN(C)CCCCCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,24700.0,nM,4.607303046740334,1111
CHEMBL1795371,CHEMBL2203031,O=C1NC(=S)NC(=O)C1=Cc2ccc(cc2)c3ccccc3,IC50,=,50500.0,nM,4.296708621881338,1156
CHEMBL449883,CHEMBL1153388,CC(C)C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](C)C(=O)O,IC50,=,900.0,nM,6.045757490560675,1116
CHEMBL1140,CHEMBL2311269,NC(=O)c1cccnc1,IC50,=,90400.0,nM,4.043831569524636,1127
CHEMBL412723,CHEMBL1138922,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCC\N=C(\C)/S)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)O,IC50,=,2000.0,nM,5.698970004336019,1149
CHEMBL2332045,CHEMBL2331260,CC(=O)NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,110.0,nM,6.958607314841775,1133
CHEMBL1254458,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C=C(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,6100.0,nM,5.214670164989233,1159
CHEMBL218785,CHEMBL1137294,CCCCCCCn1cc(C2=C(C(=O)N(C)C2=O)c3cn(CCCCCCC)c4ccccc34)c5ccccc15,IC50,,,,0.0,1132
CHEMBL1254780,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)Cc1cccnc1)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL540468,CHEMBL1153494,NC(=O)c1ccccc1Nc2cccc(c2)c3ccccc3,IC50,=,52000.0,nM,4.2839966563652006,1145
CHEMBL2171201,CHEMBL2169828,CCCCN1C(=O)N=C2Oc3ccccc3C=C2C1=O,IC50,=,14100.0,nM,4.85078088734462,1169
CHEMBL3343532,CHEMBL3351796,Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2cccc3cc(Oc4cncc(c4)C(=O)N)ccc23,IC50,=,788.0,nM,6.103473782510445,1151
CHEMBL3608440,CHEMBL3608247,CCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,630.0,nM,6.200659450546418,1162
CHEMBL3311068,CHEMBL3351989,C1Oc2ccc(cc2O1)c3nn4c(nnc4s3)c5occc5,IC50,=,45200.0,nM,4.3448615651886175,1154
CHEMBL2203539,CHEMBL2203031,O=C1NC(=S)NC(=O)C1=Cc2cn(Cc3ccccc3)c4ccccc24,IC50,=,28400.0,nM,4.546681659952962,1156
CHEMBL3311069,CHEMBL3351989,C1COc2cc(ccc2O1)c3nn4c(nnc4s3)c5occc5,IC50,=,40700.0,nM,4.39040559077478,1154
CHEMBL2152572,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(Cl)cc2,IC50,=,56000.0,nM,4.251811972993799,1134
CHEMBL2314702,CHEMBL2311269,Oc1c(Br)cc2occ(C(=O)c3ccccc3)c2c1Br,IC50,=,198000.0,nM,0.0,1127
CHEMBL2152619,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3cccc(c3)C(F)(F)F)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL1578365,CHEMBL3351989,COc1ccc(cc1OC)c2nn3c(nnc3s2)c4occc4,IC50,=,24800.0,nM,4.605548319173784,1154
CHEMBL491960,CHEMBL2203031,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,56000.0,nM,4.251811972993799,1156
CHEMBL1814816,CHEMBL1811808,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCCC(=O)N)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,290000.0,nM,0.0,1157
